,tagID,value,uses,popularity
8084,1822,ben,1,1
8085,5716,neo-hippie,1,1
8086,1621,speedgore,1,1
8087,5739,nworsm,1,1
8088,4719,ed banger,1,1
8089,5735,amazing british punk,1,1
8090,5734,american skool of punk,1,1
8091,5733,protopunk,1,1
8092,5732,much better than metallica,1,1
8093,5731,killing emokids,1,1
8094,5726,ex-ska,1,1
8095,5724,ska-reggae,1,1
8096,5723,athens,1,1
8097,5722,lsd,1,1
8098,5721,animals of many kinds,1,1
8099,5720,viaovivo,1,1
8100,1823,fuck ben,1,1
8101,5718,psicodeliabr,1,1
8102,5717,potiguar,1,1
8103,5798,glitch glitch hop,1,1
8104,5799,white american,1,1
8105,4674,pompa xd,1,1
8106,5879,madonna demo,1,1
8107,5887,iamamiwhoami,1,1
8108,4640,mercury rev,1,1
8109,4641,tortoise,1,1
8110,5884,wth,1,1
8111,4642,tuxedomoon,1,1
8112,5882,alan wilder,1,1
8113,4643,iggy pop,1,1
8114,4644,blonde redhead,1,1
8115,4646,air,1,1
8116,4654,my bloody valentine,1,1
8117,4650,fischerspooner,1,1
8118,4653,throwing muses,1,1
8119,5874,best remix,1,1
8120,5873,william orbit,1,1
8121,5867,belarussian rock,1,1
8122,5866,patriotic,1,1
8123,5865,shura,1,1
8124,5864,leva,1,1
8125,5888,fairies,1,1
8126,1827,sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex,1,1
8127,5890,best song on the album,1,1
8128,5891,best of me,1,1
8129,4635,doves,1,1
8130,4636,broadcast,1,1
8131,5908,metal legend,1,1
8132,5907,chuck schuldiner,1,1
8133,5906,solo mastery,1,1
8134,5905,alexi laiho,1,1
8135,5904,anders,1,1
8136,5903,in flames,1,1
8137,5902,daniel,1,1
8138,5901,peter,1,1
8139,5900,jesper,1,1
8140,5899,bjorn,1,1
8141,5898,tiesto,1,1
8142,5897,tiesto - cary brothers - ride,1,1
8143,5896,rammstein - sonne,1,1
8144,4638,dead can dance,1,1
8145,5893,motley crue,1,1
8146,5863,bobruisk,1,1
8147,5860,lets break it down,1,1
8148,5801,jazz hop,1,1
8149,5812,cliff is and will be the big cliff,1,1
8150,5824,new zealands fourth most popular digi-folk parody duo,1,1
8151,5821,motherfuckin rabbits ejaculating sunshine,1,1
8152,4668,christian alvestam,1,1
8153,1612,eletronic pop,1,1
8154,4669,russian melodic death metal,1,1
8155,5815,techinal death metal,1,1
8156,4670,russian metal,1,1
8157,5813,god of metal bass,1,1
8158,5811,the best bassint in the world,1,1
8159,5855,party starter,1,1
8160,5810,bass virtusos,1,1
8161,5809,folk matal,1,1
8162,5808,indi,1,1
8163,5807,alternative-indie,1,1
8164,4672,awesome track,1,1
8165,1614,best remix ever,1,1
8166,1615,bewareofthedog,1,1
8167,5802,pedocore,1,1
8168,5826,i pretty much cried when you broke up,1,1
8169,5827,i brush my teeth to this shit,1,1
8170,5828,bitches weaves hoes leather jackets,1,1
8171,5830,i heeeeaaaaarrrrrr vooooooiiiiiccccccceeeeeeeessssssss,1,1
8172,5854,she knows you out there,1,1
8173,5853,polydor sucks,1,1
8174,5852,fuck-track,1,1
8175,5851,excellent vocals,1,1
8176,5850,good voice,1,1
8177,4657,cranes,1,1
8178,1608,bizarro,1,1
8179,4659,this mortal coil,1,1
8180,5843,high energy rock n roll,1,1
8181,4661,taking back sunday,1,1
8182,5840,nerd rock,1,1
8183,5838,favourite worst nightmare,1,1
8184,5837,music for sunny days,1,1
8185,5835,designer rock,1,1
8186,5834,designer,1,1
8187,5833,deathpunk,1,1
8188,5831,always i wanna be with you and make believe with you,1,1
8189,5684,rhymesayers,1,1
8190,5679,long,1,1
8191,5419,norma jean,1,1
8192,5492,love ya  lll,1,1
8193,5503,great hard rock band of 80s,1,1
8194,5502,the greatest hard rock band of 60s,1,1
8195,5501,the voice of an angel will echo in our hearts forever,1,1
8196,5500,great heavy metal band,1,1
8197,5498,oldschool hardcore,1,1
8198,5497,mito,1,1
8199,5495,classic sixties,1,1
8200,1637,beyonce knowles,1,1
8201,5491,cd de britney en el auto con replay para cantarla con florr,1,1
8202,5505,the best rock band ive ever heard,1,1
8203,5490,er,1,1
8204,5489,viejos tiempos lll,1,1
8205,5487,recuerdoss de la infancia con siss,1,1
8206,5486,t-kiero florr,1,1
8207,5485,ayy que epocas viviamos suspirando por el freezer lll :d jaja,1,1
8208,5484,ayy divina te acordas en la casa de la tia con el grabador cantando,1,1
8209,5483,tiempos tristez y raros en floricienta :c,1,1
8210,5482,coreo  full :p,1,1
8211,5504,they will rock you,1,1
8212,5506,a well-know classic rock of 70s,1,1
8213,5677,great bassline,1,1
8214,5523,fag,1,1
8215,4763,turkish influence,1,1
8216,5531,james watt,1,1
8217,4764,nazim hikmet poems,1,1
8218,5529,aberdeen,1,1
8219,5528,sound effects,1,1
8220,5527,galaxie 500,1,1
8221,1807,paint,1,1
8222,5525,oldschool death metal,1,1
8223,5522,mtv black metal,1,1
8224,5507,really nothing else matters they are my favourite band,1,1
8225,5521,pagan industrial progressive gay pop,1,1
8226,5520,arniecore,1,1
8227,5513,messenger of the apocalypse,1,1
8228,5512,post-avant blackened shoegrind,1,1
8229,5511,satanic black metal,1,1
8230,5510,the greatest hard rock band on earth,1,1
8231,5509,great unforgettable rock band,1,1
8232,5508,they have made the story of the rock n roll,1,1
8233,5481,eclipse   lll,1,1
8234,5480,noches de insomnio mirando video lll,1,1
8235,5479,nick and haylie,1,1
8236,5433,nerina pallot,1,1
8237,4778,day after tomorrow - stay in my heart,1,1
8238,4779,zard - hero,1,1
8239,4780,yui - life,1,1
8240,4781,false grind,1,1
8241,5438,urbanwave,1,1
8242,5437,lightwave,1,1
8243,5436,ural,1,1
8244,1799,kick-ass,1,1
8245,5432,crazy amazing,1,1
8246,5478,el mejor regalode ella con esta cancion 3,1,1
8247,5431,list,1,1
8248,5429,long distance,1,1
8249,5428,brandy norwood,1,1
8250,5427,leaked,1,1
8251,5426,tricky stewart,1,1
8252,5425,memiors of an imperfect angel,1,1
8253,5424,shelter,1,1
8254,4784,doomviolence,1,1
8255,5456,sailing,1,1
8256,4777,kotoko lament,1,1
8257,5458,cities in dust,1,1
8258,4775,criminal minds,1,1
8259,5477,el mejor regalo de ella con esta cancion 3,1,1
8260,5476,divina y yo -- 14- 01- 09 --  17:45  --- sala 2  -------- twilight    lll,1,1
8261,5475,cancion para llorar un dia depre-amo este tema :d l,1,1
8262,5474,papii robert baba lll,1,1
8263,5473,jaime siempre con argentina -l-,1,1
8264,5472,adiction :d  lll,1,1
8265,5471,con voos en el autoo viejos tiempor tro tro,1,1
8266,5470,esos momentos de horarios raros para ver erreway en el 9 comentando con siss nuestras parejas cambiadas jaja,1,1
8267,5469,sam and nick au,1,1
8268,5468,nick y haylie,1,1
8269,5467,vos patiito liiindo :3,1,1
8270,5466,floraaah 3,1,1
8271,5465,eclipse con las chiicas 8-7-10,1,1
8272,5464,bariloche 2011,1,1
8273,5463,club trance,1,1
8274,5461,rainha do rock,1,1
8275,4772,roswell,1,1
8276,4760,iran,1,1
8277,1631,international singers,1,1
8278,5536,diana ross,1,1
8279,5638,the avalanches,1,1
8280,5647,bent,1,1
8281,4738,best dancer ever,1,1
8282,5644,pulp,1,1
8283,5643,ellllla,1,1
8284,5642,vaughn,1,1
8285,5641,night and day,1,1
8286,5640,shanuss,1,1
8287,5639,smoke city 33333,1,1
8288,5637,beck,1,1
8289,5627,glamophonic electronic disco baby,1,1
8290,4739,it could be so much better,1,1
8291,5635,zaragoza,1,1
8292,4740,if this were a pokemon i would catch it,1,1
8293,4741,chiclete,1,1
8294,4743,polskie,1,1
8295,5631,murat kekilli,1,1
8296,5630,gul erda,1,1
8297,5629,111,1,1
8298,5651,oh damien,1,1
8299,5652,ever,1,1
8300,4736,quero apertar esses peitos,1,1
8301,5654,new yorkerin,1,1
8302,4733,too good for american idol,1,1
8303,1625,digital-grindcore,1,1
8304,1626,fl band,1,1
8305,5670,emitt rhodes,1,1
8306,5669,gene clark,1,1
8307,4734,exttravasa,1,1
8308,1629,haiti,1,1
8309,5664,i like it rough,1,1
8310,5663,chillil,1,1
8311,5662,stefanai germanotta,1,1
8312,5661,angelina joanne,1,1
8313,5660,schlecht,1,1
8314,4735,great singers,1,1
8315,5658,lovesong,1,1
8316,5657,die,1,1
8317,5656,sterben,1,1
8318,5655,germanotta,1,1
8319,5628,merengue,1,1
8320,5626,gagalicious,1,1
8321,5537,crystal gayle,1,1
8322,5548,top 100 artist,1,1
8323,5556,heath ledger,1,1
8324,5555,jake gylenhaal,1,1
8325,5554,billie holiday,1,1
8326,5553,strange fruit,1,1
8327,5552,marvin gaye,1,1
8328,5551,whats goin on,1,1
8329,5550,top 100 single,1,1
8330,5549,country songs,1,1
8331,5547,country top songs,1,1
8332,5625,sergey,1,1
8333,5546,elton john,1,1
8334,5545,leon russell,1,1
8335,5544,barbara streisand,1,1
8336,5543,the way we were,1,1
8337,5542,thomas ian nicholas band,1,1
8338,5541,tinband,1,1
8339,5539,forever young,1,1
8340,5538,top 100 pop songs,1,1
8341,5557,brokeback mountain,1,1
8342,4758,progressive middle east folk,1,1
8343,5559,classique,1,1
8344,4756,best composer,1,1
8345,5624,puerto rico,1,1
8346,5623,fuck me,1,1
8347,5622,latin singers,1,1
8348,5621,sexy boy,1,1
8349,4746,saz,1,1
8350,5619,para para,1,1
8351,5618,okinawa,1,1
8352,4747,oud,1,1
8353,5616,holy shit this music is better than sex i think im going to go murder my dog this is so awesome,1,1
8354,4748,turkish folk,1,1
8355,4750,tamamen ozgun,1,1
8356,5612,don giovanni,1,1
8357,4752,middle eastern elements,1,1
8358,4753,kurdish,1,1
8359,5609,cast of high school musical,1,1
8360,4755,female voice,1,1
8361,5572,faith hill,1,1
8362,1909,hail to the king,1,1
8363,6829,modern blues,1,1
8364,8797,arlington robinson,1,1
8365,8096,afro-soul,1,1
8366,3885,esmaga as outras cantoras atuais,1,1
8367,8112,dupla,1,1
8368,3886,a melhor de todas,1,1
8369,3887,grande cantor,1,1
8370,3888,eterno rei,1,1
8371,8099,tirar da fossa,1,1
8372,8098,depress,1,1
8373,3891,grandes,1,1
8374,8095,christina,1,1
8375,8115,murat esmer,1,1
8376,8094,remember the time,1,1
8377,8093,dick tracy,1,1
8378,8092,yay obsession :d,1,1
8379,8090,cornell,1,1
8380,8089,007,1,1
8381,8088,fucking lovez it,1,1
8382,8087,operatic pop,1,1
8383,8085,pop-opera,1,1
8384,8114,enstrumental,1,1
8385,3884,a voz mais bela de todas,1,1
8386,3878,lindsay lohan teen pop,1,1
8387,8159,life of pain,1,1
8388,3881,carey,1,1
8389,8196,just love it,1,1
8390,8194,baroque harmonic pop jams,1,1
8391,8193,brazilian indie rock,1,1
8392,8192,aussie rock,1,1
8393,8191,samba bucolic,1,1
8394,8186,floating,1,1
8395,2038,better than paramore,1,1
8396,8158,female empowerment,1,1
8397,8118,odtu,1,1
8398,8156,deutsche welle,1,1
8399,8141,the velvet underground,1,1
8400,8125,rage,1,1
8401,8124,rust in peace,1,1
8402,8123,protest,1,1
8403,8122,etnik,1,1
8404,8121,fight club,1,1
8405,8120,unrealistic phantom,1,1
8406,8083,mamma mia,1,1
8407,8080,power-pop,1,1
8408,8079,under 100 listeners,1,1
8409,1137,hoppar,1,1
8410,8047,uber thoughts inducing,1,1
8411,8045,ompa,1,1
8412,8044,quiet mellow tunes,1,1
8413,8043,oriental rock,1,1
8414,8038,chaos,1,1
8415,8035,marimba,1,1
8416,8034,acid house,1,1
8417,3902,av-hood,1,1
8418,3903,ultimate vampire song,1,1
8419,8074,secret garden,1,1
8420,3904,sexy yes yes yes,1,1
8421,3905,best male singer ever,1,1
8422,8027,disco never dies,1,1
8423,8026,british 80s,1,1
8424,3908,aphrodite,1,1
8425,8023,cinema bizarre,1,1
8426,8022,mylene farmer,1,1
8427,8021,patricia kaas,1,1
8428,3901,multigen,1,1
8429,8049,gypsyrock,1,1
8430,8050,working music,1,1
8431,8051,highschool music,1,1
8432,8073,alexander rybak,1,1
8433,3892,melhor banda feminina,1,1
8434,8070,actor,1,1
8435,3894,strange in moscow,1,1
8436,8065,mairead nesbitt,1,1
8437,8063,stupidly quick talking,1,1
8438,3895,melhor musica,1,1
8439,3896,melhor dos anos 80,1,1
8440,8060,funniest dude ever,1,1
8441,8059,walas,1,1
8442,8058,gordo wallas,1,1
8443,8057,oldschool,1,1
8444,8056,dimebag,1,1
8445,3897,exid records,1,1
8446,3898,spontanious,1,1
8447,3899,hardbass,1,1
8448,3900,disturb,1,1
8449,8201,pop-rap,1,1
8450,8203,daniela mercury,1,1
8451,4002,poder,1,1
8452,8292,nachdenklich,1,1
8453,2050,covers that better than original,1,1
8454,1110,touhou,1,1
8455,8298,sneakers,1,1
8456,2049,sou foda,1,1
8457,8296,vocals,1,1
8458,8295,perfect circle,1,1
8459,8294,alter bridge,1,1
8460,8293,cool rock,1,1
8461,8291,karlsruhe,1,1
8462,2051,de faveladooo qqq,1,1
8463,8290,soundgarden,1,1
8464,8289,12 stones,1,1
8465,8288,german rock,1,1
8466,8287,good lyrics,1,1
8467,8286,chorus,1,1
8468,8285,red,1,1
8469,8284,staind,1,1
8470,8283,gute text,1,1
8471,1108,marathon,1,1
8472,2052,som de pretooo,1,1
8473,8204,south american,1,1
8474,1068,arto tuncboyaciyan,1,1
8475,8332,cut off,1,1
8476,8331,color,1,1
8477,8326,inditronica,1,1
8478,8323,tops,1,1
8479,2061,no fi,1,1
8480,8320,barney stinson get psyched mix,1,1
8481,8319,best love song ever,1,1
8482,8318,this song hits really close to home,1,1
8483,3827,aly aj,1,1
8484,1095,lofi,1,1
8485,1069,kivanc k,1,1
8486,1073,loistavuus,1,1
8487,1075,scandinavian action rock,1,1
8488,1077,rock'n roll,1,1
8489,2060,sub-pop,1,1
8490,2059,michigan,1,1
8491,2058,flint,1,1
8492,1094,best song in the world,1,1
8493,2048,jewish metal,1,1
8494,8281,rishloo,1,1
8495,8280,godsmack,1,1
8496,8233,cancer thats killing music,1,1
8497,8247,jump,1,1
8498,3861,san diego,1,1
8499,1112,susu,1,1
8500,1113,utage,1,1
8501,1115,video,1,1
8502,1117,iosys,1,1
8503,1121,can,1,1
8504,3866,hutch,1,1
8505,8232,crime against humanity,1,1
8506,8279,chevelle,1,1
8507,3867,kurt,1,1
8508,2042,beeshona,1,1
8509,3877,lindsay,1,1
8510,8210,indonesia,1,1
8511,8209,mr bad guy,1,1
8512,8208,damn i love this fucking guy,1,1
8513,8207,the greatest rock band of all time,1,1
8514,8206,one of the best songs in existence,1,1
8515,8255,fsu,1,1
8516,8257,liam gallagher,1,1
8517,1111,hai,1,1
8518,3855,metallica death magnetic,1,1
8519,8278,lyrical rock,1,1
8520,8276,3 days grace,1,1
8521,8275,breaking benjamin,1,1
8522,8274,guter text,1,1
8523,8273,text,1,1
8524,8272,sweeping,1,1
8525,8271,my favorite band,1,1
8526,2046,good pop,1,1
8527,8269,ewa farna,1,1
8528,8268,ja tu tylko sprzatam,1,1
8529,3849,kerry,1,1
8530,8266,polski hip hop,1,1
8531,3852,nsbm,1,1
8532,3853,satan,1,1
8533,8263,flo rida,1,1
8534,3854,mustaine,1,1
8535,8261,polish rap,1,1
8536,3909,goddess of pop,1,1
8537,3911,hebrew,1,1
8538,8018,alizee,1,1
8539,7841,quemby,1,1
8540,7850,nice sword gandalf,1,1
8541,7849,vyjeta ropucha,1,1
8542,7847,catanese,1,1
8543,7846,carfagna,1,1
8544,7845,siculo,1,1
8545,7844,talia,1,1
8546,7843,limone,1,1
8547,7842,pollock pines,1,1
8548,7840,sticky sweet,1,1
8549,7853,over 2000 listeners,1,1
8550,7839,snapple,1,1
8551,7838,pink lemonade,1,1
8552,7837,bees,1,1
8553,7836,lake,1,1
8554,7835,gardening,1,1
8555,7834,buzz,1,1
8556,7833,ginobird,1,1
8557,7832,honeybird,1,1
8558,7852,home collection,1,1
8559,7854,non melodic,1,1
8560,3912,marry me,1,1
8561,7874,french wave,1,1
8562,7886,merge,1,1
8563,7884,russian synthpop,1,1
8564,3976,apologetic,1,1
8565,3977,blue eyed soul,1,1
8566,7881,synthtrial,1,1
8567,3978,tripped out,1,1
8568,3979,uses the term gay as an insult unrelated to homosexuality and through this causes a significant amount of confusion,1,1
8569,7878,katamari damacy,1,1
8570,3984,nu-disco,1,1
8571,7855,virgin metal,1,1
8572,7871,minimal wave,1,1
8573,7870,punkwave,1,1
8574,1182,genius at work - brilliant song,1,1
8575,1183,aussie pop dance band,1,1
8576,1184,80z rock,1,1
8577,1185,eerily beautiful,1,1
8578,7857,mujer de la nuche,1,1
8579,7856,maracaibo,1,1
8580,7831,p-birdie,1,1
8581,7830,tommy,1,1
8582,7829,rocketta,1,1
8583,3996,hyperdub,1,1
8584,7806,wishes he was brian wilson,1,1
8585,7805,drum attix,1,1
8586,1187,hotttttttt,1,1
8587,1188,brilliant live rock band,1,1
8588,1189,aweosme rock,1,1
8589,1190,british tosser,1,1
8590,1191,ahhhhhhhhh,1,1
8591,1192,australian pop rock at its best,1,1
8592,7782,frusciantism,1,1
8593,7828,duckhead green,1,1
8594,7781,keef the human riff,1,1
8595,7780,five strings two fingers one asshole,1,1
8596,7777,keith richards,1,1
8597,7776,rolling stones,1,1
8598,7774,humberto gessinger,1,1
8599,7773,wesley reid scantlin,1,1
8600,7772,daniel johns,1,1
8601,7771,dave grohl,1,1
8602,7807,skits,1,1
8603,7808,paola mirabella,1,1
8604,7809,bete,1,1
8605,7810,lunettes,1,1
8606,7827,anti-anti-folk,1,1
8607,7826,freak folk tropicalia,1,1
8608,7825,anzio,1,1
8609,7824,subterra,1,1
8610,7823,pachamama,1,1
8611,7822,freak-pop,1,1
8612,7821,ethno-rock,1,1
8613,7820,catania,1,1
8614,7819,new american weird,1,1
8615,7818,weird acoustic,1,1
8616,7817,vibey,1,1
8617,7816,post-folk,1,1
8618,7815,bossa,1,1
8619,7814,freak-folk,1,1
8620,3995,dial,1,1
8621,7812,puzzola idiota,1,1
8622,7811,oculiste,1,1
8623,7887,front 242,1,1
8624,7888,sythpop,1,1
8625,7893,la roux,1,1
8626,7974,lol sounds like joy division,1,1
8627,7988,rap dominicano,1,1
8628,7987,lapiz conciente,1,1
8629,7986,joa,1,1
8630,7980,elforrocore,1,1
8631,7979,four walls and adobe slabs for ma gurls,1,1
8632,7977,post-ironic beardcore,1,1
8633,7976,implying this is prog rock,1,1
8634,7975,sida para portenos que no quieren viajar 2 km chotos para ver fueguitos artificiales y se quejan,1,1
8635,7972,dat bass,1,1
8636,2027,the battle of maldon,1,1
8637,7969,lolcore,1,1
8638,2034,pagode noruegues,1,1
8639,7967,pure perfect hate,1,1
8640,7965,babymaking music,1,1
8641,2029,claire voyant,1,1
8642,2028,sharon den adel,1,1
8643,3934,j-ska,1,1
8644,3936,rub-a-dub,1,1
8645,7989,elcriminal03,1,1
8646,7990,vakero,1,1
8647,7991,toxic crow,1,1
8648,7992,lapiz conciente vakero hip hop latino toxic crow rap dominicano,1,1
8649,1150,damon albarn,1,1
8650,3914,makes me feel sexy,1,1
8651,3915,i want to be independent listening to,1,1
8652,3916,malaria anthem,1,1
8653,8010,para ensear en ingls,1,1
8654,8008,nature sounds,1,1
8655,8007,roger waters,1,1
8656,1154,sufoco,1,1
8657,8004,gibrishh,1,1
8658,8003,tango nuevo,1,1
8659,3918,ringleader,1,1
8660,8001,gadi1,1,1
8661,3919,hayzay,1,1
8662,3922,xp8 ebm futurepop,1,1
8663,1158,supercool,1,1
8664,1161,heavy funk,1,1
8665,7993,regueton,1,1
8666,7960,holy dick everyone is going to fucking die,1,1
8667,3938,ethiopian groove,1,1
8668,1180,popfun,1,1
8669,7907,the cardigans,1,1
8670,3951,really drunk,1,1
8671,7915,mana,1,1
8672,7914,kt tunstall,1,1
8673,7913,andrea corr,1,1
8674,7912,raul midon,1,1
8675,7911,live in dublin,1,1
8676,3958,the next princess of pop,1,1
8677,3964,midtempo,1,1
8678,3966,essential,1,1
8679,3939,makossa,1,1
8680,7904,corinne bailey rae,1,1
8681,3967,cuckoo,1,1
8682,1172,dance funk,1,1
8683,1175,dancerock,1,1
8684,1176,mosh song,1,1
8685,1177,hot voice,1,1
8686,1178,fun-dance-song,1,1
8687,1179,great love song,1,1
8688,7917,ten feet high,1,1
8689,7918,sexual,1,1
8690,1171,beautiful sounds,1,1
8691,3947,rap metal,1,1
8692,3940,mbalax,1,1
8693,3941,vudu,1,1
8694,3943,frobeat,1,1
8695,1162,tecno comedy,1,1
8696,1163,80z pop,1,1
8697,3944,juju-music,1,1
8698,1165,popdance,1,1
8699,7945,lixo,1,1
8700,7944,dance disco eletronic pop jennifer lopez red one pittbull,1,1
8701,7943,dalila,1,1
8702,7942,ivete,1,1
8703,3946,psychedelic pop electronica,1,1
8704,7940,60s favorites,1,1
8705,7939,jimi hendrix tracks,1,1
8706,1167,hot track,1,1
8707,1168,funny scottish bastard,1,1
8708,7928,lifetimecore,1,1
8709,3824,veronicas,1,1
8710,8334,distortion,1,1
8711,3823,everlife,1,1
8712,8644,dj food ultimate funk groove,1,1
8713,8659,atonal,1,1
8714,8658,benga,1,1
8715,8657,benga music,1,1
8716,8656,gremio,1,1
8717,8654,acordeon,1,1
8718,8652,gremio rock,1,1
8719,8651,sbornia,1,1
8720,8646,heron,1,1
8721,8643,p funk george bootsy bernie gary,1,1
