,user_id,tag1,tag2,tag3,tag4,tag5,artist_id
16924,1578,24,167,18,130,39,314
51350,1578,24,167,130,195,102,1604
51345,1578,24,167,127,824,347,1602
41684,1578,24,167,625,306,213,1042
32727,1578,24,73,18,81,130,701
24385,1578,24,167,18,81,130,466
18549,1578,24,167,18,130,39,332
23794,1578,24,73,18,130,39,461
37963,1578,24,18,130,39,195,906
13444,1578,24,73,79,18,130,291
38281,1578,24,167,73,130,39,913
54569,1578,24,73,79,81,130,1934
12515,1578,24,167,73,18,130,288
19732,1578,24,167,18,130,39,352
20901,1578,24,18,130,39,625,386
70499,1578,195,102,103,304,640,4812
69721,1578,24,167,39,306,304,4562
38346,1578,24,167,303,130,195,915
65737,1578,24,130,39,483,7938,3491
54616,1578,24,167,130,39,134,1935
32220,1578,24,79,18,81,130,690
84183,1578,24,167,134,306,210,11067
17568,1578,24,167,18,130,39,323
42207,1578,24,167,130,39,195,1051
54635,1578,167,130,625,83,184,1936
28934,1578,24,167,130,39,102,543
1745,1578,24,167,73,79,18,67
15112,1578,24,167,73,18,130,299
13228,1578,24,167,18,130,39,290
16526,1578,24,167,130,39,102,308
15508,1578,24,167,73,18,81,300
13028,1578,24,167,73,79,18,289
16405,1578,24,167,73,79,18,306
14165,1578,24,167,130,195,625,294
14656,1578,24,167,18,130,39,296
29081,1578,24,73,79,39,134,544
3216,1578,24,167,73,79,18,89
62100,1578,24,167,303,73,18,2939
59852,1578,24,73,79,81,78,2607
11993,1578,24,167,73,18,130,279
27753,1578,24,167,18,130,39,528
19576,1578,24,167,18,130,39,349
15737,1578,24,167,73,130,134,301
72814,1579,187,327,0,0,0,5515
29263,1579,127,33,39,102,103,547
22032,1579,73,79,81,130,127,425
49188,1579,73,79,81,130,127,1424
42934,1579,73,79,195,81,127,1090
60626,1579,73,79,81,18,84,2708
9633,1579,73,79,195,81,24,227
85194,1579,127,18,83,321,13,11765
61348,1579,73,127,249,78,72,2823
28117,1579,73,79,195,81,127,533
89550,1579,84,9945,719,5010,5009,15420
10666,1579,73,79,127,18,352,233
4134,1579,73,79,195,81,127,154
21885,1579,73,79,81,127,18,424
7964,1579,73,79,195,81,127,207
22383,1579,73,79,195,81,130,430
21442,1579,73,79,81,127,84,416
50696,1579,73,79,195,81,84,1517
68729,1579,73,130,127,24,352,4260
43697,1579,79,81,127,321,134,1109
9248,1579,73,79,195,81,127,226
633,1579,79,24,18,352,33,56
48096,1579,73,79,81,24,84,1390
70456,1579,73,81,130,84,706,4802
63737,1579,73,79,81,130,127,3200
76329,1579,73,79,81,127,24,6785
89267,1579,73,79,308,728,319,15119
5707,1579,73,79,195,81,127,173
76975,1579,81,24,728,2796,187,7077
77361,1579,130,321,134,181,3048,7211
34536,1579,73,79,195,24,192,735
37844,1579,73,79,195,81,130,903
22545,1579,73,79,81,127,84,434
59497,1579,73,79,81,18,84,2572
2506,1579,73,79,195,81,130,81
50662,1579,73,79,195,81,127,1515
40602,1579,73,79,81,127,352,982
43614,1579,73,79,81,127,24,1106
64584,1579,73,79,81,130,181,3333
9923,1579,73,79,81,127,84,228
55132,1579,73,79,81,127,192,1976
22805,1579,73,79,81,127,84,439
75630,1579,73,79,81,130,127,6539
69544,1579,73,79,81,84,78,4079
57436,1579,73,79,81,130,24,2277
7748,1579,73,79,81,127,24,206
11906,1579,1911,625,13,102,103,271
51386,1579,79,81,130,24,18,1609
80401,1579,73,79,81,127,18,8710
87878,1579,81,24,296,8509,0,13832
28557,1580,24,127,216,109,73,538
38207,1580,24,195,238,199,200,911
17289,1580,24,127,216,130,109,318
16564,1580,24,216,130,131,39,309
38144,1580,24,216,130,405,73,908
31512,1580,24,130,109,360,73,680
49910,1580,24,216,130,134,210,1459
14657,1580,24,127,130,195,109,296
13445,1580,24,127,216,130,109,291
52210,1580,24,216,130,109,405,1684
89552,1580,24,0,0,0,0,15422
89551,1580,24,130,611,4589,0,15421
4534,1580,24,127,216,109,73,157
16160,1580,24,216,130,4589,39,305
27754,1580,24,130,195,8450,18,528
37964,1580,24,127,130,195,131,906
19577,1580,24,127,216,130,109,349
11994,1580,24,216,130,3176,73,279
16011,1580,24,127,216,130,109,302
27926,1580,24,130,195,109,79,532
13029,1580,24,127,216,130,109,289
28209,1580,24,127,216,130,109,534
13229,1580,24,216,130,109,18,290
3217,1580,24,127,216,130,8450,89
35374,1580,24,130,405,18,39,794
23795,1580,24,216,130,109,405,461
12516,1580,24,127,216,130,109,288
17920,1580,24,216,130,109,39,326
51468,1580,24,216,3176,352,13,1613
20458,1580,24,127,216,109,73,377
15509,1580,24,216,130,109,73,300
56377,1580,24,130,79,18,25,2094
24545,1580,24,216,8450,18,39,468
17843,1580,24,216,130,109,405,325
24474,1580,24,360,73,79,18,467
35286,1580,24,130,714,39,601,791
31902,1580,24,216,130,109,405,686
16796,1580,24,127,130,195,109,311
54025,1580,3176,73,79,78,102,1860
31696,1580,24,130,611,18,81,682
35172,1580,24,127,130,73,81,786
4302,1580,24,127,195,73,79,155
62983,1580,24,127,130,195,131,2523
16692,1580,24,127,216,130,109,310
88617,1580,24,127,130,195,6044,14516
23338,1580,24,127,216,109,405,455
24386,1580,24,216,130,109,18,466
17569,1580,24,130,195,109,131,323
12111,1580,24,216,130,73,25,285
31652,1580,24,127,216,130,109,681
36200,1581,73,127,181,182,1539,840
8981,1581,73,79,81,78,84,222
72546,1581,73,79,81,39,78,5439
5708,1581,73,24,79,18,81,173
50132,1581,73,24,79,81,78,1470
62833,1581,73,79,81,130,84,3057
69545,1581,73,79,81,78,84,4079
9924,1581,73,79,81,39,78,228
8577,1581,73,24,79,18,81,217
64585,1581,73,79,81,130,181,3333
7292,1581,73,79,78,72,33,198
45752,1581,73,24,79,81,78,1239
41765,1581,73,24,79,18,81,1043
79897,1581,73,79,81,78,84,8479
51811,1581,73,79,78,127,181,1645
47614,1581,9950,73,24,79,81,1375
36892,1581,73,79,81,130,25,858
22806,1581,73,79,81,78,84,439
57375,1581,73,79,18,81,84,2271
84792,1581,81,134,432,823,299,11484
71926,1581,73,79,78,72,1,5217
8818,1581,73,24,79,81,25,220
61520,1581,9950,73,79,81,78,2840
72959,1581,73,24,79,81,130,5549
22384,1581,73,24,79,81,130,430
63591,1581,24,18,81,130,352,3186
47809,1581,73,79,81,78,84,1378
60326,1581,1248,73,24,79,88,2660
60362,1581,73,79,81,78,84,2661
47957,1581,73,24,79,18,81,1383
30484,1581,73,79,81,25,84,615
70260,1581,73,306,1252,12265,7640,4750
85755,1581,1248,1247,0,0,0,12154
77576,1581,1248,1247,1250,0,0,7322
85678,1581,1248,73,81,84,3507,12104
83547,1581,1248,73,79,81,84,10617
54878,1581,73,79,18,81,78,1958
63738,1581,73,24,79,18,81,3200
89553,1581,81,84,127,2196,12586,11215
21681,1581,73,79,81,78,84,421
7429,1581,73,79,81,78,84,199
89554,1581,1248,1247,0,0,0,15423
89556,1581,1248,25,72,432,1247,15424
89557,1581,541,7256,0,0,0,15425
37652,1581,73,24,79,18,81,898
89558,1581,1248,9950,0,0,0,15426
78602,1581,1248,73,79,78,3507,7832
89559,1581,0,0,0,0,0,15427
42157,1581,73,24,79,81,78,1048
71354,1581,73,79,18,81,130,5027
28439,1582,73,81,79,78,176,537
70639,1582,73,194,182,1539,127,4821
74160,1582,73,81,79,176,180,5966
43551,1582,73,81,79,78,84,1105
61521,1582,73,81,79,78,84,2840
72470,1582,73,81,79,78,84,5423
33968,1582,73,81,79,84,213,718
76345,1582,73,79,78,180,823,6792
4135,1582,73,81,79,78,84,154
87485,1582,0,0,0,0,0,13515
83798,1582,73,81,194,823,9954,10799
89569,1582,0,0,0,0,0,15437
89565,1582,73,447,9954,9952,9958,15433
89564,1582,73,81,9954,9953,0,15432
68424,1582,84,176,194,180,182,4191
84867,1582,81,78,84,176,839,11548
89566,1582,0,0,0,0,0,15434
10218,1582,73,81,79,78,84,229
89567,1582,0,0,0,0,0,15435
89568,1582,352,823,9954,527,1539,15436
70749,1582,73,79,78,830,24,4837
89570,1582,0,0,0,0,0,15438
89571,1582,0,0,0,0,0,15439
89563,1582,73,81,194,180,178,15431
26127,1582,73,81,79,78,84,498
65496,1582,73,81,79,78,84,3468
89573,1582,73,81,9952,9953,0,15441
89574,1582,0,0,0,0,0,15442
40366,1582,73,81,79,84,194,977
41940,1582,73,81,79,176,234,1045
82867,1582,73,81,79,84,130,10214
70740,1582,182,2044,0,0,0,4834
68762,1582,73,81,79,78,84,4262
68472,1582,81,79,78,84,352,4201
47810,1582,73,81,79,78,84,1378
89572,1582,0,0,0,0,0,15440
89562,1582,73,81,79,78,84,15430
8190,1582,73,81,79,78,84,209
63834,1582,81,79,823,130,134,3205
89561,1582,194,9954,182,130,181,15429
70659,1582,194,182,1539,181,0,4822
45753,1582,73,81,79,78,84,1239
70977,1582,81,176,194,180,178,4898
50435,1582,73,81,79,78,84,1510
26905,1582,73,79,78,352,234,512
7293,1582,73,79,78,285,508,198
89560,1582,0,0,0,0,0,15428
85254,1582,73,81,79,78,176,11803
82033,1582,73,81,78,84,176,6293
69332,1582,73,78,176,447,9954,4434
5709,1583,191,79,73,24,18,173
30903,1583,191,79,81,84,33,632
5311,1583,79,73,24,81,130,166
44504,1583,79,73,18,81,78,1151
17045,1583,79,73,24,81,130,316
10219,1583,79,73,24,18,81,229
23112,1583,79,81,84,134,292,445
73577,1583,79,73,130,78,607,5768
45754,1583,79,73,24,81,78,1239
8283,1583,191,79,73,81,39,210
1289,1583,79,73,24,18,81,65
22997,1583,191,79,73,18,81,441
10974,1583,79,73,81,25,84,235
29212,1583,79,73,24,18,81,546
5505,1583,79,73,24,18,81,172
9925,1583,79,73,81,39,78,228
63875,1583,79,73,78,72,127,3238
25362,1583,79,73,18,81,78,486
87748,1583,191,346,611,0,0,13711
53165,1583,18,130,33,13,187,1781
8476,1583,79,73,24,81,78,215
27587,1583,79,24,18,81,130,526
55198,1583,79,33,292,839,188,1980
52740,1583,191,14,87,526,836,1736
80412,1583,134,292,7252,12271,0,8711
6725,1583,191,79,73,24,18,190
62834,1583,79,73,81,130,84,3057
27201,1583,79,73,81,182,188,521
36623,1583,79,73,81,25,78,851
39815,1583,79,73,24,130,78,961
55261,1583,79,73,78,127,181,1984
4136,1583,191,79,73,24,18,154
22286,1583,191,79,73,24,81,429
77929,1583,79,78,33,127,188,3627
30397,1583,79,73,25,78,192,614
47915,1583,79,73,24,81,195,1381
47615,1583,79,73,24,81,78,1375
71912,1583,73,130,39,78,72,5215
43897,1583,79,73,24,81,78,1116
26815,1583,191,79,73,24,18,511
11024,1583,79,73,18,81,39,237
61454,1583,79,73,78,33,1,2836
89578,1583,9970,0,0,0,0,15444
36964,1583,79,73,81,25,78,859
89576,1583,79,73,130,78,195,15443
89575,1583,84,1353,3424,10314,0,13748
57972,1583,79,73,78,192,72,2352
49113,1583,191,79,73,18,81,1418
9126,1583,79,73,81,25,78,225
20702,1583,79,73,24,18,130,378
32969,1584,73,24,181,78,109,704
18886,1584,73,24,181,78,109,333
32125,1584,73,24,78,84,296,689
31998,1584,73,181,78,109,169,687
21362,1584,73,24,181,78,109,412
54096,1584,73,181,78,109,169,1866
20459,1584,73,24,181,78,109,377
21129,1584,73,24,181,78,109,403
64586,1584,73,181,79,81,130,3333
52271,1584,73,181,109,169,79,1689
10488,1584,73,24,181,78,109,230
56567,1584,73,0,0,0,0,2129
63101,1584,73,78,79,285,850,3082
48528,1584,73,181,78,169,79,1406
33862,1584,73,24,181,78,109,716
14886,1584,73,24,109,84,296,298
66486,1584,73,181,78,79,81,3737
41766,1584,73,24,181,78,109,1043
45329,1584,73,181,78,180,285,1197
6726,1584,73,24,78,109,84,190
10883,1584,73,24,181,78,84,234
25363,1584,73,78,169,180,79,486
44858,1584,73,181,180,376,79,1180
68763,1584,73,181,78,169,180,4262
68699,1584,73,78,169,187,79,4255
26354,1584,180,376,79,72,1,500
68445,1584,73,181,127,182,2958,4196
17046,1584,73,24,78,109,1354,316
44946,1584,73,109,169,1354,1249,1183
76282,1584,73,169,79,306,176,6770
22385,1584,73,24,78,84,296,430
89582,1584,73,169,0,0,0,15448
27588,1584,24,296,187,199,1534,526
89581,1584,73,0,0,0,0,15447
89580,1584,78,0,0,0,0,15446
89579,1584,73,0,0,0,0,15445
26906,1584,73,78,79,72,33,512
8191,1584,73,24,181,78,109,209
44959,1584,73,180,127,178,5703,1184
35650,1584,73,181,78,84,1354,808
28356,1584,73,181,78,109,169,536
16012,1584,73,24,181,109,169,302
45069,1584,73,181,78,109,169,1186
15510,1584,73,24,78,109,84,300
59579,1584,73,78,84,79,81,2580
46161,1584,73,24,181,78,109,1246
25071,1584,73,24,181,78,109,481
45156,1584,73,180,195,127,285,1190
28723,1584,73,24,181,78,109,540
45242,1584,73,180,176,178,2752,1194
89584,1585,8891,0,0,0,0,15449
59414,1585,73,24,25,192,184,2554
48453,1585,18,39,187,203,81,1405
64310,1585,73,24,16,352,79,3302
63203,1585,73,24,352,184,185,3104
3596,1585,73,24,16,352,79,99
89585,1585,0,0,0,0,0,15450
39175,1585,73,25,192,184,191,945
26816,1585,73,24,16,18,352,511
65648,1585,73,25,192,185,191,3481
1746,1585,73,24,16,18,352,67
1879,1585,24,352,79,25,824,69
34668,1585,18,352,824,191,39,748
71454,1585,18,184,39,285,187,5072
634,1585,24,18,352,79,25,56
59884,1585,185,611,81,134,292,2608
4535,1585,73,24,16,352,79,157
6306,1585,73,24,16,18,352,187
93,1585,73,24,16,18,352,51
72611,1585,73,24,25,192,824,5452
53569,1585,73,24,352,79,25,1810
1290,1585,73,24,16,18,352,65
2422,1585,18,824,39,127,187,80
12112,1585,73,24,352,25,39,285
13446,1585,73,24,18,79,184,291
89589,1585,127,9973,8891,0,0,15454
89588,1585,79,185,2726,611,0,15453
89587,1585,0,0,0,0,0,15452
2249,1585,73,24,16,18,352,72
6066,1585,73,24,16,79,184,182
68048,1585,73,24,25,192,824,4130
89586,1585,39,724,98,9763,9766,15451
907,1585,24,16,18,25,39,61
48916,1585,73,24,352,79,25,1413
4781,1585,73,24,16,18,352,159
41010,1585,24,16,18,352,79,1001
67411,1585,73,25,192,191,387,3921
66765,1585,24,16,18,25,191,3768
6972,1585,73,24,16,18,352,193
43898,1585,73,24,352,79,824,1116
44121,1585,73,24,16,79,25,1122
40810,1585,73,24,16,352,79,993
58768,1585,73,24,16,352,79,2469
41138,1585,24,16,18,79,25,1013
11397,1585,73,24,352,79,25,253
41097,1585,24,18,191,39,187,1009
46814,1585,18,39,187,90,195,1306
35025,1585,18,352,184,191,39,777
76898,1585,73,24,18,79,25,7054
55563,1585,24,18,39,387,1447,2018
47414,1586,1,386,73,25,192,1369
83783,1586,0,0,0,0,0,10774
86865,1586,181,182,1288,5112,0,3640
47170,1586,91,1,386,2276,73,1358
38994,1586,1,386,73,24,79,930
57677,1586,1,386,73,25,192,2342
81710,1586,1,386,72,188,0,6259
27202,1586,73,79,81,182,188,521
46449,1586,91,1,386,73,25,1257
53570,1586,1,386,73,24,79,1810
57999,1586,1,386,73,192,72,2360
47313,1586,1,386,73,25,72,1366
53585,1586,73,79,130,192,134,1811
8819,1586,386,73,24,79,81,220
39379,1586,1,386,73,25,192,952
34314,1586,1,386,73,25,192,732
63876,1586,73,79,78,72,127,3238
50786,1586,91,1,386,127,187,1521
47250,1586,91,1,386,73,25,1360
46344,1586,1,386,73,79,25,1249
61477,1586,1,386,25,72,615,2838
35651,1586,73,79,78,84,72,808
77880,1586,91,1,386,127,188,3624
89590,1586,0,0,0,0,0,15455
43508,1586,91,1,386,73,79,1104
7294,1586,1,386,73,79,78,198
38903,1586,91,1,386,73,25,928
10884,1586,73,24,79,81,25,234
33388,1586,91,1,386,73,79,707
36354,1586,91,1,386,73,25,843
36708,1586,1,386,73,79,78,854
39219,1586,91,1,386,25,127,947
60766,1586,91,1,386,376,619,2744
83928,1586,78,127,181,182,169,10897
50842,1586,91,1,386,73,25,1527
46891,1586,91,1,386,194,617,1337
88998,1586,1,386,127,188,0,3628
36264,1586,91,1,386,25,216,841
72752,1586,73,127,829,445,188,5485
55207,1586,73,79,25,78,127,1981
33168,1586,1,386,73,79,25,706
73731,1586,0,0,0,0,0,3636
38532,1586,1,386,2276,73,25,917
47507,1586,1,386,73,25,192,1372
24711,1586,73,24,79,78,72,472
5866,1586,1,386,73,25,192,176
38652,1586,91,1,386,73,25,918
35983,1586,1,5,385,601,1373,821
39337,1586,73,24,81,25,192,951
71760,1586,1,386,72,735,615,5157
222,1587,393,73,24,79,18,54
5506,1587,73,24,79,18,81,172
28558,1587,73,24,79,18,81,538
54189,1587,73,79,78,192,72,1873
6124,1587,24,18,39,195,352,183
40101,1587,18,130,39,127,90,968
5443,1587,73,79,81,78,195,171
48158,1587,79,18,39,195,14,1394
48173,1587,18,130,39,13,210,1395
6222,1587,73,79,78,195,134,186
6067,1587,73,24,79,81,39,182
57509,1587,24,18,81,127,187,2289
58323,1587,24,79,18,81,84,2407
8578,1587,73,24,79,18,81,217
54879,1587,393,73,79,18,81,1958
5710,1587,73,24,79,18,81,173
9127,1587,73,79,81,25,78,225
48014,1587,393,73,79,81,78,1385
89592,1587,79,81,14,213,87,15456
89591,1587,0,0,0,0,0,11491
67507,1587,73,79,81,78,84,3945
1747,1587,73,24,79,18,81,67
4137,1587,73,24,79,18,81,154
62721,1587,73,79,130,508,49,3046
43980,1587,73,79,78,72,1,1118
192,1587,393,79,18,81,25,53
1954,1587,73,24,79,18,81,70
78707,1587,73,79,81,78,481,7871
8913,1587,73,24,79,81,78,221
30398,1587,73,79,25,78,192,614
9023,1587,393,73,24,79,81,223
5197,1587,73,79,18,81,25,163
3804,1587,73,79,78,195,33,152
51612,1587,73,24,79,18,81,1632
75028,1587,191,184,229,26,793,6252
89593,1587,73,24,79,18,130,15457
63429,1587,79,18,81,130,13,3164
10220,1587,73,24,79,18,81,229
60242,1587,79,81,84,292,87,2641
65790,1587,393,73,24,130,25,3501
5259,1587,24,18,39,14,187,165
44505,1587,73,79,18,81,78,1151
66159,1587,79,81,134,33,102,3670
70037,1587,18,25,134,33,735,4649
52681,1587,79,81,33,87,12209,1728
450,1587,73,24,79,18,81,55
89598,1587,0,0,0,0,0,15459
89597,1587,0,0,0,0,0,15458
42158,1587,73,24,79,81,78,1048
124,1587,24,18,130,39,127,52
19857,1588,9983,73,81,134,352,356
46037,1588,73,24,79,18,81,1244
50060,1588,73,25,192,72,185,1468
49911,1588,24,130,134,216,210,1459
52303,1588,130,134,292,184,285,1694
73253,1588,193,98,1634,0,0,5649
19312,1588,73,24,130,39,134,344
19920,1588,73,24,130,39,352,360
72104,1588,130,134,210,193,839,5267
52311,1588,9982,73,352,193,405,1696
48845,1588,73,79,78,192,195,1412
49473,1588,234,730,831,1212,1639,1445
46345,1588,73,79,25,78,192,1249
75215,1588,0,0,0,0,0,6367
58649,1588,352,193,839,557,3375,2453
82346,1588,0,0,0,0,0,9849
66032,1588,210,193,1096,0,0,3598
89602,1588,0,0,0,0,0,15462
66010,1588,73,24,352,213,238,3588
23796,1588,73,24,18,130,39,461
5867,1588,73,25,192,72,1,176
37260,1588,73,79,192,72,387,868
58591,1588,73,24,25,192,134,2444
58568,1588,25,134,352,184,829,2442
65998,1588,210,193,1097,3375,1368,3585
58533,1588,73,24,184,193,839,2439
65536,1588,73,192,195,72,1,3470
89601,1588,1210,9984,0,0,0,15461
89600,1588,1352,6645,0,0,0,15460
67778,1588,73,24,25,192,127,4031
65985,1588,193,1098,12396,0,0,3583
34368,1588,73,24,79,25,192,733
9634,1588,73,24,79,81,25,227
69623,1588,134,127,292,735,306,4543
58600,1588,213,238,193,839,1352,2445
31367,1588,73,24,79,18,130,679
58752,1588,352,213,238,193,839,2468
39731,1588,73,24,79,25,192,959
61875,1588,1210,73,25,192,72,2901
58669,1588,1210,184,213,238,193,2455
65409,1588,73,24,79,130,134,3460
89599,1588,73,24,25,1042,0,7041
61416,1588,1210,73,192,72,735,2834
58634,1588,1210,81,352,109,213,2449
29492,1588,73,24,192,195,72,562
58744,1588,9981,25,352,735,184,2467
33169,1588,73,79,25,192,72,706
78397,1588,405,349,633,769,7775,7704
58623,1588,210,193,98,3375,1096,2447
7295,1588,73,79,78,72,33,198
85394,1589,87,79,81,84,364,11900
59545,1589,376,1987,33,180,76,2576
35652,1589,72,73,79,78,84,808
40102,1589,18,130,39,127,90,968
36183,1589,376,378,127,191,194,839
38533,1589,72,73,25,192,195,917
59560,1589,376,1,194,213,850,2579
6068,1589,73,24,79,81,39,182
89605,1589,0,0,0,0,0,15464
6727,1589,72,73,24,79,18,190
30904,1589,14,87,79,81,84,632
51048,1589,376,2218,1,184,194,1547
36010,1589,376,378,1,127,194,823
51064,1589,376,378,194,5,0,1551
34916,1589,14,87,191,21,74,763
67670,1589,376,378,1987,1988,424,4002
67659,1589,376,378,1989,76,385,3997
36418,1589,376,73,1,127,191,846
44714,1589,542,1,89,32,0,1177
69910,1589,321,391,4,1322,2782,4611
58151,1589,72,376,1,127,386,2379
21572,1589,14,87,73,79,18,418
1291,1589,14,73,24,79,18,65
8579,1589,73,24,79,18,81,217
59645,1589,376,378,1989,33,1,2586
83648,1589,542,33,76,32,0,10675
89603,1589,87,191,0,0,0,11264
26634,1589,186,73,78,127,194,507
89604,1589,9991,185,830,0,0,15463
26128,1589,1249,73,24,79,81,498
85453,1589,5,741,4328,0,0,11936
89024,1589,0,0,0,0,0,14908
49114,1589,14,87,73,79,18,1418
26475,1589,72,376,1,127,191,503
36095,1589,72,376,186,9990,73,830
38746,1589,73,1,352,127,191,920
39416,1589,130,1,127,386,91,953
79528,1589,378,1989,424,0,0,8293
33389,1589,72,376,73,79,25,707
31999,1589,1249,73,79,78,181,687
26355,1589,72,376,186,79,1,500
89606,1589,574,3599,4542,0,0,15465
52022,1589,72,376,186,73,79,1672
27151,1589,72,73,24,130,1,518
50889,1589,1,194,5,121,741,1533
89608,1589,0,0,0,0,0,15467
4138,1589,14,87,73,24,79,154
81327,1589,1,127,216,194,210,9260
36139,1589,376,1,194,91,1097,834
89607,1589,1987,0,0,0,0,15466
19779,1590,24,130,39,625,30,354
1012,1590,18,81,130,39,33,64
28763,1590,18,39,306,105,12287,541
89610,1590,18,33,640,1086,0,15469
14509,1590,73,24,18,130,39,295
35214,1590,24,79,18,130,25,789
89609,1590,0,0,0,0,0,15468
77525,1590,24,18,39,238,231,7292
88318,1590,79,18,81,130,13,14222
451,1590,73,24,79,18,81,55
64208,1590,24,18,130,39,296,3288
56378,1590,24,79,18,130,25,2094
25185,1590,24,79,18,130,39,485
17138,1590,24,130,39,134,102,317
73461,1590,73,24,18,39,84,5735
4536,1590,73,24,79,25,39,157
2250,1590,73,24,79,18,81,72
12517,1590,9995,9996,73,24,18,288
19578,1590,24,18,130,39,127,349
51387,1590,24,79,18,81,130,1609
56172,1590,24,79,18,81,130,2083
31513,1590,73,24,79,18,130,680
3507,1590,24,81,130,195,134,97
48122,1590,24,18,130,195,102,1392
19633,1590,24,130,39,102,167,350
43220,1590,73,24,79,18,81,1098
24387,1590,24,18,81,130,39,466
65812,1590,73,24,79,18,81,3502
67339,1590,73,79,18,81,130,3902
16693,1590,73,24,79,18,130,310
22033,1590,73,79,18,81,130,425
14658,1590,24,18,130,39,195,296
63592,1590,24,18,81,130,352,3186
12113,1590,73,24,130,25,39,285
27314,1590,73,24,79,130,39,523
50313,1590,18,39,195,7938,6105,1503
27589,1590,24,79,18,81,130,526
37965,1590,24,18,130,39,195,906
13030,1590,73,24,79,18,130,289
59248,1590,24,79,18,130,39,2521
16406,1590,73,24,79,18,130,306
27927,1590,24,79,18,81,130,532
3218,1590,73,24,79,18,130,89
13821,1590,73,24,79,18,81,292
27496,1590,9994,73,24,79,18,525
1748,1590,73,24,79,18,81,67
37546,1590,73,24,79,18,130,889
14887,1590,73,24,79,18,81,298
63679,1590,18,81,39,16,309,3198
32728,1590,73,24,18,81,130,701
18133,1591,24,18,81,130,39,328
18000,1591,24,18,130,39,102,327
13822,1591,73,24,79,18,81,292
75176,1591,102,103,304,483,3252,6346
15738,1591,73,24,130,134,352,301
18349,1591,39,102,167,306,103,330
87251,1591,304,370,8301,8310,723,13292
13447,1591,73,24,79,18,130,291
70554,1591,130,127,83,508,432,4716
17290,1591,73,24,18,130,39,318
14166,1591,24,130,195,167,625,294
24085,1591,73,24,79,130,39,465
27315,1591,73,24,79,130,39,523
14005,1591,73,24,18,81,130,293
89612,1591,0,0,0,0,0,15471
89611,1591,0,0,0,0,0,15470
23797,1591,73,24,18,130,39,461
13031,1591,73,24,79,18,130,289
18283,1591,24,18,39,134,102,329
19103,1591,73,24,79,81,130,342
12518,1591,73,24,18,130,39,288
3219,1591,73,24,79,18,130,89
79696,1591,24,39,102,167,306,8364
25144,1591,24,39,102,167,625,484
